tweetid,user,content,date,lang,sentiment
143954158037385217,Albert_Rivera,"Triste RT @JosepLLuisCerro: RT @skalistrao: ""Papá, ¿nosotros qué somos: catalanes o fachas?"" :: Barcelona :: Cataluña: http://t.co/7WAkfXUO",2011-12-06T08:25:20,es,-1
143977788825808896,carlosdavidgf,Extorsión mafiosa; por Carlos García - en  http://t.co/dBb5qOyt vía @larazon_es,2011-12-06T09:59:14,es,-1
143981851952955392,GFVara,"No sé de que se sorprenden algunos. El PP presenta unos presupuestos tarde, sin negociar, cargándose la universidad, recortando derechos...",2011-12-06T10:15:23,es,-1
143983266272247808,carlos__alsina,¿Se plantea Rajoy subir el IVA? http://t.co/G7yi7v96,2011-12-06T10:21:00,es,-1
143983384643911680,rafam_simancas,"¡Constitución, Constitución!, ¡Cuántos viajes y comidas gratis se han dado en tu nombre!, feliz día.",2011-12-06T10:21:28,es,-1
143987608870060032,Carlos_Latre,BUENOS DÍAS PARTY TIME!!!,2011-12-06T10:38:15,es,1
143990880381059072,LosadaPescador,"A los okupas no les gusta el edificio de Concepcion Jeronima xq esta en obras. Les gustan mas los edificios a estrenar, pero sin pagar...",2011-12-06T10:51:15,es,0
143992574116499456,mariviromero,Hoy en el Día de la Constitución me acuerdo como cada día de los millones de personas bajo en umbral de la pobreza #vivalaconstitucion,2011-12-06T10:57:59,es,-1
143995497928073216,GLlamazares,Monti dice que no cobrará como primer ministro. Demagogia populista para hacer tragar el ricino de los recortes. La aristocracia financiera,2011-12-06T11:09:36,es,-1
144005115106439169,sonsolesonega,Chacón confía en la democracia interna de los partidos.. Día de la Constitución. #Congreso,2011-12-06T11:47:49,es,1
144011410857410561,RodrigoBlazquez,.@marianorajoy #congreso: Primera ley será desarrollo reforma constitución xra garantizar estabilidad presupuestaria. Lo dirá #ZP n Bruselas,2011-12-06T12:12:50,es,1
144013467798614016,nacho_uriarte,Empieza el acto de homenaje a la Constitución con el próximo Presidente del Gobierno. #vivalaconstitucion  http://t.co/gRTAQmVu,2011-12-06T12:21:01,es,1
144014285130043392,sonsolesonega,Bono a ZP: has dado lo mejor de ti a España en un momento muy difícil. A Rajoy le desea acierto en sus decisiones x el bien de todos.,2011-12-06T12:24:15,es,1
144016948617949185,LosadaPescador,"Gallardon habla amigablemente con Zapatero, Guerra con Alonso, Pepiño recibe el cariño de periodistas amigos",2011-12-06T12:34:50,es,1
144033191601246208,DavilaGaceta,Otro enchufado más antes de que se vaya ZP http://t.co/Jb983lka,2011-12-06T13:39:23,es,-1
144033311872925696,Amartinbeaumont,Rajoy rompe su silencio en la fiesta del Congreso plagada de ausentes http://t.co/C52Ex8M0”,2011-12-06T13:39:52,es,-1
144037972180865024,RodrigoBlazquez,Corrillo Rajoy: Los tengo [a los ministros] en la cabeza pero no he hablado de nada con nadie. ¿Sorpresas? Soy razonablemente previsible.,2011-12-06T13:58:23,es,0
144037993211105280,Albert_Rivera,"Las instituciones deberían hacer dl día d l Constitución 1 fiesta cívica d todos,destacando valores democráticos y no 1 acto para políticos",2011-12-06T13:58:28,es,1
144038375844888576,Albert_Rivera,En alguna CA como Cataluña ni siquiera hay acto institucional en un día como hoy.No interesa recordar #LaConstitucionquenosUne,2011-12-06T13:59:59,es,-1
144046760757690369,lazaroelmundo,Me agrada coincidir con mi amigo mechor en la denuncia de las tecnicas mafiosas en el Euskadi,2011-12-06T14:33:18,es,1
144059183950606337,isadedios,"Dios mío, es tan real que da miedo... ¡ánimo mamás trabajadora, nosotras podemos!!! Supermujeres http://t.co/8Ogbj0HR",2011-12-06T15:22:40,es,1
144071155320487936,mariviromero,"........ ya ya......Griñán ve ""imposible"" ser imputado en el caso ERE http://t.co/BQaNiwnQ",2011-12-06T16:10:14,es,-1
144075611776884736,mariviromero,Gracias por seguirme @RodolfoTesone ;-)),2011-12-06T16:27:57,es,1
144080307262472192,riverakiko,Una vez me dijo un amigo hace daño quien puede y no quien quiere...que razon tenia!!! Seguire aqui por esas 248.315 personas que me quereis!,2011-12-06T16:46:36,es,0
144094237338767363,pedroj_ramirez,Y ahí va el editorial. RT por favor. CÃ³mo pasar en el 11-M de impostor a testigo de cargo  http://t.co/gzxljuIl,2011-12-06T17:41:57,es,-1
144121476843438080,Buenafuente,A ver... Se aclara lo de las entradas o qué???. Aquí los actores esperando. #terratpack http://t.co/xVRFKJdp,2011-12-06T19:30:12,es,1
144130433943220225,mariviromero,El Museo de la Cueva de Nerja abre con una previsión de 100.000 visitas al año http://t.co/VsmSAnJJ,2011-12-06T20:05:47,es,1
144158414216503297,sanchezcastejon,“@lhermoso_: 17 periodistas han sido asesinados durante el último año en Honduras: http://t.co/AEbCvvZZ”,2011-12-06T21:56:58,es,-1
144160529227849728,PaulaVazquezTV,"Ahora si que me despido! a lavar los piños y ¨pa¨ la cama! Hola @lucia_miguel un beso de buenas noches para ti, que veo que acabas de llegar",2011-12-06T22:05:23,es,1
144161681256353792,PilarGGranja,Tu q sabes seguro q me has entendido  @antoniocamunas :),2011-12-06T22:09:57,es,1
144171370861961216,Fgarea,"Sintonía total entre Rajoy y Zapatero, con importantes matices de Rubalcaba. La recepción del día de la Constitución http://t.co/DFCfKAhA",2011-12-06T22:48:28,es,1
144174878495473664,CarmenRiolobos,Merkel y Sarkozy se rinden a los encantos del presidente Rajoy http://t.co/b79seDyj vía @Semanaldigital,2011-12-06T23:02:24,es,1
144183328688443392,Albert_Rivera,"RT @nurvaca: Sr. Mas, no garantizar una sanidad publica de calidad universal es anticonstitucional ,por eso no celebra dia  constitucion?",2011-12-06T23:35:59,es,-1
144292454085046272,sevillajordi,"Buenos días. Sin Presidente del Gobierno pleno y sin verdadero líder d la oposición, los partidos se ponen d acuerdo. Luego es posible!",2011-12-07T06:49:36,es,-1
144326923579953152,sanchezcastejon,"Europa se construye recortando Estado del Bienestar? Austeridad si, pero inteligente: Estado del Bienestar moderno e inversión cree empleo",2011-12-07T09:06:34,es,-1
144329784279826434,pedroj_ramirez,No dejeis de ver el video que acabo de RT con la declaración de J-70. Fijaos en Bermudez en los minutos 17 y 21. Zougam merece otro juicio.,2011-12-07T09:17:56,es,1
144343897643032576,RV1805,"#Bdías!! vaya tiempo que hace hoy: niebla, que parece que estamos en la boca del lobo, y frío, mucho frío. Apetece algo calentido pal cuerpo",2011-12-07T10:14:01,es,-1
144348610153287680,Albert_Rivera,"Buenos días,os adjunto mi columna hoy en @abc_es sobre la necesidad d una reforma constitucional http://t.co/xxg5WzUk",2011-12-07T10:32:45,es,1
144354084403691521,carlos__alsina,"De dónde saldrá el dinero para el banco malo de Rajoy, según el WSJ.  http://t.co/hn1cffmm",2011-12-07T10:54:30,es,-1
144357274918457344,mariviromero,A vosotros RT @TuDNIe: Gracias Marivi RT @mariviromero Me encanta ver por aqui a @TuDNIe ;-)),2011-12-07T11:07:11,es,1
144368124202987520,Tonicanto1,Sobre una amiga y compañera de partido... http://t.co/DIdNQLdJ,2011-12-07T11:50:17,es,1
144383613956390913,jesusmarana,Interesante análisis de @iurquizu sobre los retos del socialismo. http://t.co/KMWhgzqd,2011-12-07T12:51:50,es,1
144397913404084224,Buenafuente,"igualmente!!!“@susannagriso: Te responderé dentro de nueve meses, @Buenafuente. Un inmenso placer tenerte hoy en @ESPEJOPUBLICO.”",2011-12-07T13:48:39,es,1
144411739402936320,VicenteVallesTV,"A las 3 en @A3noticias, los pilotos de Iberia ponen en riesgo el viaje de Navidad de miles de personas: huelga los días 18 y 29 de diciembre",2011-12-07T14:43:36,es,-1
144455156124229632,EsperanzAguirre,Queremos potenciar y estimular a los mejores alumnos. Será impartido por profesores funcionarios.,2011-12-07T17:36:07,es,1
144461920496390144,Joss682008,"Si eso, Bono podía haber convocado la última diputación permanente del congreso el lunes a las 11 de la noche... Sólo lo ha hecho a las 6,30",2011-12-07T18:03:00,es,0
144466101076627457,rafam_simancas,"La novia de Cristiano Ronaldo, Irina de nombre, prefiere ""jugar"" sin camiseta, se vé que no aprecia tanto los colores. http://t.co/7hNdwoDD",2011-12-07T18:19:37,es,-1
144470614957240321,Albert_Rivera,"Por qué no se exige a los bancos intervenidos con dinero público una linea d crédito para PYMES, autónomos y nuevas empresas que contraten?",2011-12-07T18:37:33,es,-1
144490077748338689,mgilguerrero,"Otra lectura navideña recomendada: El reto de Rajoy, de @oscarelia y Rafa Bardají",2011-12-07T19:54:53,es,1
144493971568205825,LosadaPescador,¿Por qué el felipismo suspende su cena conciabulo? Se lo contamos en el @TelediarioInter 20:30,2011-12-07T20:10:22,es,-1
144494149582852096,LosadaPescador,Sinde echa mano de chequera para beneficiar a sus amigos. Se lo contamos en nuestro Top secret. @TelediarioInter 20:30,2011-12-07T20:11:04,es,-1
144494768586633216,LosadaPescador,Andalucía pretende 'robar' los colegios de los curas y monjas. Se lo contamos en el @TelediarioInter 20:30,2011-12-07T20:13:32,es,-1
144495966802817024,mariviromero,De la Torre espera llegar a un acuerdo con el Puerto por el traslado de los cruceristas http://t.co/9QCE54mX,2011-12-07T20:18:17,es,1
144495990701953024,mariviromero,El Ayuntamiento plantea un proyecto que mejora la accesibilidad del Teatro Romano http://t.co/vVOaFm3p,2011-12-07T20:18:23,es,1
144500360537575424,pedroj_ramirez,Yo nunca he dicho eso “@JorgeAlacid1: @martagllera @pedroj_ramirez Pero no habíamos quedado en que fue ETA?”,2011-12-07T20:35:45,es,-1
144523015403741184,LosadaPescador,Hoy en el Gato: Juan Rosell. A favor del banco malo? http://t.co/Babt1ab7,2011-12-07T22:05:47,es,-1
144531366170730497,javiercasqueiro,Mañana contamos en EL PAÍS la charla con la que Iñaki Urdangarín convenció a Jaume Matas para firmar el convenio de Nóos. ¿De ...,2011-12-07T22:38:57,es,1
144532188409499649,cayo_lara,Llaman a IU antisistema por denunciar la reforma que los mercados han hecho a la Constitución. ¿Y ellos que son? ¿Anticonstitucionales?,2011-12-07T22:42:13,es,-1
144541808028958720,Tonicanto1,Jeje.. RT @MariadeOnate @Tonicanto1 Lo siento pero esta mañana me he echado unas risas a tu costa ;),2011-12-07T23:20:27,es,1
144548231446147072,RodrigoBlazquez,"Interesante: militantes @PSOE q votan delegados Congreso RT “@ReginoMateo: Guadalajara, abriendo camino http://t.co/PWPGYClW” V @martagaston",2011-12-07T23:45:58,es,1
144565001825423361,jesusmarana,"RT:“@fernavarro17: ""En los periódicos falta calor, sudor.. humanidad"". Gran entrevista sobre periodismo http://t.co/vDBsdOsT” vía @ceciliab",2011-12-08T00:52:36,es,0
144569909064638464,aguerosergiokun,Una lástima lo de hoy pero esto no termina acá. En el fútbol siempre hay revancha y tenemos equipo para pelear por grandes cosas,2011-12-08T01:12:06,es,-1
144572125414559745,mariviromero,A vosotros siempre ;-)) RT @90mn90d: @mariviromero Gracias! :),2011-12-08T01:20:55,es,1
144580059209007104,jesusmarana,Mucho insomne por aquí... ¿Será por el presunto puente o por el 'recorte' de la familia real? :-),2011-12-08T01:52:26,es,0
144678829435265024,AlejandroSanz,Gracias a los 40 principales Chile que se ha unido a http://t.co/CyYeL9dS podeis visitar la (cont) http://t.co/t0lTwsd1,2011-12-08T08:24:55,es,1
144679980369051648,GLlamazares,"Ahora dicen que regalan la CAM al Banco Sabadell a cargo del fondo de garantía. Se olvidan del FROB, financiado con fondos públicos.",2011-12-08T08:29:30,es,1
144706689092956160,santiagocervera,Mis disculpas a @jcacho por confundirlo con Jesús Cacho.,2011-12-08T10:15:37,es,-1
144708325005725697,javiercasqueiro,El duque ofreció a Matas su amistad con Leblanc para llevar el Tour a Baleares y lograr el contrato del millón ... http://t.co/7Sv2OP3F,2011-12-08T10:22:07,es,1
144708800304263168,teresafclt,Rajoy acaba de entrar en la asamblea del PP Europeo. Sonriente y a punto de comenzar maratón de reuniones,2011-12-08T10:24:01,es,1
144724809060851712,mariviromero,La heredera en la sombra del imperio Zara http://t.co/hVyUUwYQ,2011-12-08T11:27:37,es,1
144725240075915264,jesusmarana,"+10 RT: “@carlos__alsina: Los lectores de Chaves Nogales, de enhorabuena. http://t.co/9IW7y0sT”",2011-12-08T11:29:20,es,1
144778071776571393,Bsarasola01,"Excelente resumen de la presentación del último disco de Bebe, escrito  por Fermín Zabalegui @1000maneras http://t.co/5MkZ8opU",2011-12-08T14:59:16,es,1
144784098899144704,PaulaVazquezTV,Y el menú increíble http://t.co/n5UILJXl,2011-12-08T15:23:14,es,1
144799032731115521,mariviromero,España es el país con más sobrecualificación laboral de toda la Unión Europea http://t.co/ebgd7Zoc,2011-12-08T16:22:34,es,-1
144799223370625024,javiersolana,Cambio de conversación: de déficit a crecimiento.“@FareedZakaria: http://t.co/CUIQ7e7t”,2011-12-08T16:23:19,es,0
144811951107743744,VicenteVallesTV,@sanchez_sonia ya nos contarás si explota Europa (como dice Sarkozy),2011-12-08T17:13:54,es,-1
144816946720944128,GLlamazares,"Rajoy cumple lo que   le manda la troika : Más recortes sociales,  el banco malo pagado por los ciudadanos y devaluar empleo y  salarios",2011-12-08T17:33:45,es,-1
144819507289001984,zoidoalcalde,Los videos sobre la final de la Copa Davis subidos a Youtube alcanzan más de 580.000 visitas #copadavis,2011-12-08T17:43:55,es,1
144833381002256384,iescolar,"La bolsa baja, la prima sube. ¿La razón? Que el BCE sigue negándose a actuar en el mercado de la deuda por el veto alemán.",2011-12-08T18:39:03,es,-1
144845296533389312,sanchez_sonia,El Gobierno en funciones indulta a dos empresarios condenados por defraudar 27 millones http://t.co/kwR10L1Q / vía @iescolar,2011-12-08T19:26:24,es,-1
144847518428172288,fjavierbosque,Termina la cumbre de Marsella. #Rajoy ofrece compromiso con el déficit y exige capacidad de decisión para España.,2011-12-08T19:35:14,es,0
144848707429474305,mariviromero,"RT @PaquiVicente: Cosmeticos de lujo y una suite en Moscu el despilfarro final de Sinde http://t.co/uJofOOuh Ah bueeeno, es que la Suite ...",2011-12-08T19:39:57,es,-1
144849200843198464,mariviromero,Me parece indignante que la Ministra Sinde gaste 1180 e por noche en un hotel de Moscú . Con  1 noche come 1 familia de 4 personas 3 meses,2011-12-08T19:41:55,es,-1
144854843574587392,mariviromero,Q lo paguen ellos RT @joseantoniodelp: @mariviromero @migar_ @miguehijano @ahora_andal Últimos días de Mentiras y gordas. saludos,2011-12-08T20:04:20,es,-1
144863074585812992,PilarGGranja,"es verdad “@NataliaPastor:  Pero a Miguel Montes no, el preso más antiguo de España que lleva 35 años en la cárcel.Vergonzoso y vomitivo.”",2011-12-08T20:37:03,es,-1
144868690079399936,PilarGGranja,Que bien esta @icacabelos en el @TelediarioInter enhorabuena pelirroja!,2011-12-08T20:59:21,es,1
144884537749544962,PaulaVazquezTV,"Será temprano, pero yo me muero de sueño!!!! Que descanséis todos!!!!  Muak",2011-12-08T22:02:20,es,1
144892101849661441,pedroj_ramirez,"Lo que has de hacer, hazlo pronto “@rafiln: @isangeis pues mira... Cuando me lea EPN de @pedroj_ramirez me lo leeré. :) jaja!”",2011-12-08T22:32:23,es,1
144909824897986560,sanchez_sonia,"Los líderes de los 27 siguen discutiendo, sus portavoces vendiéndonos que hay acuerdo en el fondo pero que discuten la forma... #euco",2011-12-08T23:42:49,es,-1
144917140556877824,carlosdavidgf,"Hoy la Ertzaintza ha descubierto un""ZULO""con armamento de ETA oculto en montes de Bizkaia entre municipios de Abadiano y ELORRIO",2011-12-09T00:11:53,es,-1
144927552539078658,jesusmarana,"Curiosidad del insomne. Rajoy pide poder de bloqueo sobre fondo de rescate. Si no se lo dan, ¿sería fracaso suyo, de ZP o de los dos?",2011-12-09T00:53:15,es,-1
144948035821109249,davidbisbal,"http://t.co/9LcJhqsb os dejo con las fotos del concierto de Palma de Mallorca, veréis que visita de lujo he recibido esta noche...",2011-12-09T02:14:39,es,1
144961656391335936,javiercasqueiro,".@paugasol hace dos días:""Muchos rumores estos días... Yo me centro en el trabajo diario y en la ilusión de volver a jugar con mi equipo!”",2011-12-09T03:08:46,es,1
145027082857099265,sanchez_sonia,Resumen de la larga y agria noche en Bruselas: pacto fiscal sin Reino Unido y otros http://t.co/Kgw6ZHwX by @basteiro #euco,2011-12-09T07:28:45,es,-1
145029137952808960,sevillajordi,"Me falta información para valorar la reforma d la UE aprobada esta noche. Espero q ""nuevo"" euro no solo tenga cruz sino también, cara.",2011-12-09T07:36:55,es,0
145031105102356480,sevillajordi,"Después d comprometerlo en conversaciones internacionales, quiero saber como va Rajoy a recortar los 30.000 m d euros de déficit en 2012.",2011-12-09T07:44:44,es,0
145032814654533632,pedroj_ramirez,Bdías. Que el Reino Unido se quede fuera indica que los paises del euro han dado un paso clave en la buena dirección de la Unión Fiscal.,2011-12-09T07:51:32,es,1
145033308152135680,pedroj_ramirez,"Rajoy actuó ayer por primera vez como jefe de Gobierno y entró en Europa pisando fuerte, prometiendo y exigiendo. Lo mismo que hizo Aznar.",2011-12-09T07:53:29,es,1
145051053728088064,sanchez_sonia,Última entrada de #ZP al Consejo UE. Sonriente #euco,2011-12-09T09:04:00,es,1
145056350261608448,ristomejide,"Intentando llegar a un pacto con los virus para que depongan las armas y su actitud. 
Inmunidad a cambio de inmunidad.",2011-12-09T09:25:03,es,0
145058995470737408,AlexdelaIglesia,"A la ofensa, oídos sordos. Es jodido cuando te arrancan la mandíbula de un zarpazo #malditosorcos",2011-12-09T09:35:34,es,-1
