tweetid,user,data_lemmatized,date,lang,sentiment
1.43886E+17,shakira,"Despegando ya...que lindo mi pais, que linda mi gente!! --Shak",2011-12-06T03:54:25,es,1
1.43953E+17,carmenmorodo,"Bono celebra su última fiesta en el Congreso y la pregunta es si habrá un Viva España! Con @JuanraLucas y en RNE, para arrancar.",2011-12-06T08:19:04,es,1
1.43954E+17,Albert_Rivera,"Triste RT @JosepLLuisCerro: RT @skalistrao: ""Papá, ¿nosotros qué somos: catalanes o fachas?"" :: Barcelona :: Cataluña: http://t.co/7WAkfXUO",2011-12-06T08:25:20,es,-1
1.43978E+17,carlosdavidgf,Extorsión mafiosa; por Carlos García - en  http://t.co/dBb5qOyt vía @larazon_es,2011-12-06T09:59:14,es,-1
1.43982E+17,GFVara,"No sé de que se sorprenden algunos. El PP presenta unos presupuestos tarde, sin negociar, cargándose la universidad, recortando derechos...",2011-12-06T10:15:23,es,-1
1.43983E+17,carlos__alsina,¿Se plantea Rajoy subir el IVA? http://t.co/G7yi7v96,2011-12-06T10:21:00,es,-1
1.43983E+17,rafam_simancas,"¡Constitución, Constitución!, ¡Cuántos viajes y comidas gratis se han dado en tu nombre!, feliz día.",2011-12-06T10:21:28,es,-1
1.43988E+17,Carlos_Latre,BUENOS DÍAS PARTY TIME!!!,2011-12-06T10:38:15,es,1
1.43991E+17,LosadaPescador,"A los okupas no les gusta el edificio de Concepcion Jeronima xq esta en obras. Les gustan mas los edificios a estrenar, pero sin pagar...",2011-12-06T10:51:15,es,0
1.43993E+17,mariviromero,Hoy en el Día de la Constitución me acuerdo como cada día de los millones de personas bajo en umbral de la pobreza #vivalaconstitucion,2011-12-06T10:57:59,es,-1
1.43995E+17,GLlamazares,Monti dice que no cobrará como primer ministro. Demagogia populista para hacer tragar el ricino de los recortes. La aristocracia financiera,2011-12-06T11:09:36,es,-1
1.44005E+17,sonsolesonega,Chacón confía en la democracia interna de los partidos.. Día de la Constitución. #Congreso,2011-12-06T11:47:49,es,1
1.44011E+17,RodrigoBlazquez,.@marianorajoy #congreso: Primera ley será desarrollo reforma constitución xra garantizar estabilidad presupuestaria. Lo dirá #ZP n Bruselas,2011-12-06T12:12:50,es,1
1.44013E+17,nacho_uriarte,Empieza el acto de homenaje a la Constitución con el próximo Presidente del Gobierno. #vivalaconstitucion  http://t.co/gRTAQmVu,2011-12-06T12:21:01,es,1
1.44014E+17,sonsolesonega,Bono a ZP: has dado lo mejor de ti a España en un momento muy difícil. A Rajoy le desea acierto en sus decisiones x el bien de todos.,2011-12-06T12:24:15,es,1
1.44017E+17,LosadaPescador,"Gallardon habla amigablemente con Zapatero, Guerra con Alonso, Pepiño recibe el cariño de periodistas amigos",2011-12-06T12:34:50,es,1
1.44033E+17,DavilaGaceta,Otro enchufado más antes de que se vaya ZP http://t.co/Jb983lka,2011-12-06T13:39:23,es,-1
1.44033E+17,Amartinbeaumont,Rajoy rompe su silencio en la fiesta del Congreso plagada de ausentes http://t.co/C52Ex8M0”,2011-12-06T13:39:52,es,-1
1.44038E+17,RodrigoBlazquez,Corrillo Rajoy: Los tengo [a los ministros] en la cabeza pero no he hablado de nada con nadie. ¿Sorpresas? Soy razonablemente previsible.,2011-12-06T13:58:23,es,0
1.44038E+17,Albert_Rivera,"Las instituciones deberían hacer dl día d l Constitución 1 fiesta cívica d todos,destacando valores democráticos y no 1 acto para políticos",2011-12-06T13:58:28,es,1
1.44038E+17,Albert_Rivera,En alguna CA como Cataluña ni siquiera hay acto institucional en un día como hoy.No interesa recordar #LaConstitucionquenosUne,2011-12-06T13:59:59,es,-1
1.44047E+17,lazaroelmundo,Me agrada coincidir con mi amigo mechor en la denuncia de las tecnicas mafiosas en el Euskadi,2011-12-06T14:33:18,es,1
1.44059E+17,isadedios,"Dios mío, es tan real que da miedo... ¡ánimo mamás trabajadora, nosotras podemos!!! Supermujeres http://t.co/8Ogbj0HR",2011-12-06T15:22:40,es,1
1.44071E+17,mariviromero,"........ ya ya......Griñán ve ""imposible"" ser imputado en el caso ERE http://t.co/BQaNiwnQ",2011-12-06T16:10:14,es,-1
1.44076E+17,mariviromero,Gracias por seguirme @RodolfoTesone ;-)),2011-12-06T16:27:57,es,1
1.4408E+17,riverakiko,Una vez me dijo un amigo hace daño quien puede y no quien quiere...que razon tenia!!! Seguire aqui por esas 248.315 personas que me quereis!,2011-12-06T16:46:36,es,0
1.44094E+17,pedroj_ramirez,Y ahí va el editorial. RT por favor. CÃ³mo pasar en el 11-M de impostor a testigo de cargo  http://t.co/gzxljuIl,2011-12-06T17:41:57,es,-1
1.44121E+17,Buenafuente,A ver... Se aclara lo de las entradas o qué???. Aquí los actores esperando. #terratpack http://t.co/xVRFKJdp,2011-12-06T19:30:12,es,1
1.4413E+17,mariviromero,El Museo de la Cueva de Nerja abre con una previsión de 100.000 visitas al año http://t.co/VsmSAnJJ,2011-12-06T20:05:47,es,1
1.44158E+17,sanchezcastejon,“@lhermoso_: 17 periodistas han sido asesinados durante el último año en Honduras: http://t.co/AEbCvvZZ”,2011-12-06T21:56:58,es,-1
1.44161E+17,PaulaVazquezTV,"Ahora si que me despido! a lavar los piños y ¨pa¨ la cama! Hola @lucia_miguel un beso de buenas noches para ti, que veo que acabas de llegar",2011-12-06T22:05:23,es,1
1.44162E+17,PilarGGranja,Tu q sabes seguro q me has entendido  @antoniocamunas :),2011-12-06T22:09:57,es,1
1.44171E+17,Fgarea,"Sintonía total entre Rajoy y Zapatero, con importantes matices de Rubalcaba. La recepción del día de la Constitución http://t.co/DFCfKAhA",2011-12-06T22:48:28,es,1
1.44175E+17,CarmenRiolobos,Merkel y Sarkozy se rinden a los encantos del presidente Rajoy http://t.co/b79seDyj vía @Semanaldigital,2011-12-06T23:02:24,es,1
1.44183E+17,Albert_Rivera,"RT @nurvaca: Sr. Mas, no garantizar una sanidad publica de calidad universal es anticonstitucional ,por eso no celebra dia  constitucion?",2011-12-06T23:35:59,es,-1
1.44292E+17,sevillajordi,"Buenos días. Sin Presidente del Gobierno pleno y sin verdadero líder d la oposición, los partidos se ponen d acuerdo. Luego es posible!",2011-12-07T06:49:36,es,-1
1.44327E+17,sanchezcastejon,"Europa se construye recortando Estado del Bienestar? Austeridad si, pero inteligente: Estado del Bienestar moderno e inversión cree empleo",2011-12-07T09:06:34,es,-1
1.4433E+17,pedroj_ramirez,No dejeis de ver el video que acabo de RT con la declaración de J-70. Fijaos en Bermudez en los minutos 17 y 21. Zougam merece otro juicio.,2011-12-07T09:17:56,es,1
1.44344E+17,RV1805,"#Bdías!! vaya tiempo que hace hoy: niebla, que parece que estamos en la boca del lobo, y frío, mucho frío. Apetece algo calentido pal cuerpo",2011-12-07T10:14:01,es,-1
1.44349E+17,Albert_Rivera,"Buenos días,os adjunto mi columna hoy en @abc_es sobre la necesidad d una reforma constitucional http://t.co/xxg5WzUk",2011-12-07T10:32:45,es,1
1.44354E+17,carlos__alsina,"De dónde saldrá el dinero para el banco malo de Rajoy, según el WSJ.  http://t.co/hn1cffmm",2011-12-07T10:54:30,es,-1
1.44357E+17,mariviromero,A vosotros RT @TuDNIe: Gracias Marivi RT @mariviromero Me encanta ver por aqui a @TuDNIe ;-)),2011-12-07T11:07:11,es,1
1.44368E+17,Tonicanto1,Sobre una amiga y compañera de partido... http://t.co/DIdNQLdJ,2011-12-07T11:50:17,es,1
1.44384E+17,jesusmarana,Interesante análisis de @iurquizu sobre los retos del socialismo. http://t.co/KMWhgzqd,2011-12-07T12:51:50,es,1
1.44398E+17,Buenafuente,"igualmente!!!“@susannagriso: Te responderé dentro de nueve meses, @Buenafuente. Un inmenso placer tenerte hoy en @ESPEJOPUBLICO.”",2011-12-07T13:48:39,es,1
1.44412E+17,VicenteVallesTV,"A las 3 en @A3noticias, los pilotos de Iberia ponen en riesgo el viaje de Navidad de miles de personas: huelga los días 18 y 29 de diciembre",2011-12-07T14:43:36,es,-1
1.44455E+17,EsperanzAguirre,Queremos potenciar y estimular a los mejores alumnos. Será impartido por profesores funcionarios.,2011-12-07T17:36:07,es,1
1.44462E+17,Joss682008,"Si eso, Bono podía haber convocado la última diputación permanente del congreso el lunes a las 11 de la noche... Sólo lo ha hecho a las 6,30",2011-12-07T18:03:00,es,0
1.44466E+17,rafam_simancas,"La novia de Cristiano Ronaldo, Irina de nombre, prefiere ""jugar"" sin camiseta, se vé que no aprecia tanto los colores. http://t.co/7hNdwoDD",2011-12-07T18:19:37,es,-1
1.44471E+17,Albert_Rivera,"Por qué no se exige a los bancos intervenidos con dinero público una linea d crédito para PYMES, autónomos y nuevas empresas que contraten?",2011-12-07T18:37:33,es,-1
1.4449E+17,mgilguerrero,"Otra lectura navideña recomendada: El reto de Rajoy, de @oscarelia y Rafa Bardají",2011-12-07T19:54:53,es,1
1.44494E+17,LosadaPescador,¿Por qué el felipismo suspende su cena conciabulo? Se lo contamos en el @TelediarioInter 20:30,2011-12-07T20:10:22,es,-1
1.44494E+17,LosadaPescador,Sinde echa mano de chequera para beneficiar a sus amigos. Se lo contamos en nuestro Top secret. @TelediarioInter 20:30,2011-12-07T20:11:04,es,-1
1.44495E+17,LosadaPescador,Andalucía pretende 'robar' los colegios de los curas y monjas. Se lo contamos en el @TelediarioInter 20:30,2011-12-07T20:13:32,es,-1
1.44496E+17,mariviromero,De la Torre espera llegar a un acuerdo con el Puerto por el traslado de los cruceristas http://t.co/9QCE54mX,2011-12-07T20:18:17,es,1
1.44496E+17,mariviromero,El Ayuntamiento plantea un proyecto que mejora la accesibilidad del Teatro Romano http://t.co/vVOaFm3p,2011-12-07T20:18:23,es,1
1.445E+17,pedroj_ramirez,Yo nunca he dicho eso “@JorgeAlacid1: @martagllera @pedroj_ramirez Pero no habíamos quedado en que fue ETA?”,2011-12-07T20:35:45,es,-1
1.44523E+17,LosadaPescador,Hoy en el Gato: Juan Rosell. A favor del banco malo? http://t.co/Babt1ab7,2011-12-07T22:05:47,es,-1
1.44531E+17,javiercasqueiro,Mañana contamos en EL PAÍS la charla con la que Iñaki Urdangarín convenció a Jaume Matas para firmar el convenio de Nóos. ¿De ...,2011-12-07T22:38:57,es,1
1.44532E+17,cayo_lara,Llaman a IU antisistema por denunciar la reforma que los mercados han hecho a la Constitución. ¿Y ellos que son? ¿Anticonstitucionales?,2011-12-07T22:42:13,es,-1
1.44542E+17,Tonicanto1,Jeje.. RT @MariadeOnate @Tonicanto1 Lo siento pero esta mañana me he echado unas risas a tu costa ;),2011-12-07T23:20:27,es,1
1.44548E+17,RodrigoBlazquez,"Interesante: militantes @PSOE q votan delegados Congreso RT “@ReginoMateo: Guadalajara, abriendo camino http://t.co/PWPGYClW” V @martagaston",2011-12-07T23:45:58,es,1
1.44565E+17,jesusmarana,"RT:“@fernavarro17: ""En los periódicos falta calor, sudor.. humanidad"". Gran entrevista sobre periodismo http://t.co/vDBsdOsT” vía @ceciliab",2011-12-08T00:52:36,es,0
1.4457E+17,aguerosergiokun,Una lástima lo de hoy pero esto no termina acá. En el fútbol siempre hay revancha y tenemos equipo para pelear por grandes cosas,2011-12-08T01:12:06,es,-1
1.44572E+17,mariviromero,A vosotros siempre ;-)) RT @90mn90d: @mariviromero Gracias! :),2011-12-08T01:20:55,es,1
1.4458E+17,jesusmarana,Mucho insomne por aquí... ¿Será por el presunto puente o por el 'recorte' de la familia real? :-),2011-12-08T01:52:26,es,0
1.44679E+17,AlejandroSanz,Gracias a los 40 principales Chile que se ha unido a http://t.co/CyYeL9dS podeis visitar la (cont) http://t.co/t0lTwsd1,2011-12-08T08:24:55,es,1
1.4468E+17,GLlamazares,"Ahora dicen que regalan la CAM al Banco Sabadell a cargo del fondo de garantía. Se olvidan del FROB, financiado con fondos públicos.",2011-12-08T08:29:30,es,1
1.44707E+17,santiagocervera,Mis disculpas a @jcacho por confundirlo con Jesús Cacho.,2011-12-08T10:15:37,es,-1
1.44708E+17,javiercasqueiro,El duque ofreció a Matas su amistad con Leblanc para llevar el Tour a Baleares y lograr el contrato del millón ... http://t.co/7Sv2OP3F,2011-12-08T10:22:07,es,1
1.44709E+17,teresafclt,Rajoy acaba de entrar en la asamblea del PP Europeo. Sonriente y a punto de comenzar maratón de reuniones,2011-12-08T10:24:01,es,1
1.44725E+17,mariviromero,La heredera en la sombra del imperio Zara http://t.co/hVyUUwYQ,2011-12-08T11:27:37,es,1
1.44725E+17,jesusmarana,"+10 RT: “@carlos__alsina: Los lectores de Chaves Nogales, de enhorabuena. http://t.co/9IW7y0sT”",2011-12-08T11:29:20,es,1
1.44778E+17,Bsarasola01,"Excelente resumen de la presentación del último disco de Bebe, escrito  por Fermín Zabalegui @1000maneras http://t.co/5MkZ8opU",2011-12-08T14:59:16,es,1
1.44784E+17,PaulaVazquezTV,Y el menú increíble http://t.co/n5UILJXl,2011-12-08T15:23:14,es,1
1.44799E+17,mariviromero,España es el país con más sobrecualificación laboral de toda la Unión Europea http://t.co/ebgd7Zoc,2011-12-08T16:22:34,es,-1
1.44799E+17,javiersolana,Cambio de conversación: de déficit a crecimiento.“@FareedZakaria: http://t.co/CUIQ7e7t”,2011-12-08T16:23:19,es,0
1.44812E+17,VicenteVallesTV,@sanchez_sonia ya nos contarás si explota Europa (como dice Sarkozy),2011-12-08T17:13:54,es,-1
1.44817E+17,GLlamazares,"Rajoy cumple lo que   le manda la troika : Más recortes sociales,  el banco malo pagado por los ciudadanos y devaluar empleo y  salarios",2011-12-08T17:33:45,es,-1
1.4482E+17,zoidoalcalde,Los videos sobre la final de la Copa Davis subidos a Youtube alcanzan más de 580.000 visitas #copadavis,2011-12-08T17:43:55,es,1
1.44833E+17,iescolar,"La bolsa baja, la prima sube. ¿La razón? Que el BCE sigue negándose a actuar en el mercado de la deuda por el veto alemán.",2011-12-08T18:39:03,es,-1
1.44845E+17,sanchez_sonia,El Gobierno en funciones indulta a dos empresarios condenados por defraudar 27 millones http://t.co/kwR10L1Q / vía @iescolar,2011-12-08T19:26:24,es,-1
1.44848E+17,fjavierbosque,Termina la cumbre de Marsella. #Rajoy ofrece compromiso con el déficit y exige capacidad de decisión para España.,2011-12-08T19:35:14,es,0
1.44849E+17,mariviromero,"RT @PaquiVicente: Cosmeticos de lujo y una suite en Moscu el despilfarro final de Sinde http://t.co/uJofOOuh Ah bueeeno, es que la Suite ...",2011-12-08T19:39:57,es,-1
1.44849E+17,mariviromero,Me parece indignante que la Ministra Sinde gaste 1180 e por noche en un hotel de Moscú . Con  1 noche come 1 familia de 4 personas 3 meses,2011-12-08T19:41:55,es,-1
1.44855E+17,mariviromero,Q lo paguen ellos RT @joseantoniodelp: @mariviromero @migar_ @miguehijano @ahora_andal Últimos días de Mentiras y gordas. saludos,2011-12-08T20:04:20,es,-1
1.44863E+17,PilarGGranja,"es verdad “@NataliaPastor:  Pero a Miguel Montes no, el preso más antiguo de España que lleva 35 años en la cárcel.Vergonzoso y vomitivo.”",2011-12-08T20:37:03,es,-1
1.44869E+17,PilarGGranja,Que bien esta @icacabelos en el @TelediarioInter enhorabuena pelirroja!,2011-12-08T20:59:21,es,1
1.44885E+17,PaulaVazquezTV,"Será temprano, pero yo me muero de sueño!!!! Que descanséis todos!!!!  Muak",2011-12-08T22:02:20,es,1
1.44892E+17,pedroj_ramirez,"Lo que has de hacer, hazlo pronto “@rafiln: @isangeis pues mira... Cuando me lea EPN de @pedroj_ramirez me lo leeré. :) jaja!”",2011-12-08T22:32:23,es,1
1.4491E+17,sanchez_sonia,"Los líderes de los 27 siguen discutiendo, sus portavoces vendiéndonos que hay acuerdo en el fondo pero que discuten la forma... #euco",2011-12-08T23:42:49,es,-1
1.44917E+17,carlosdavidgf,"Hoy la Ertzaintza ha descubierto un""ZULO""con armamento de ETA oculto en montes de Bizkaia entre municipios de Abadiano y ELORRIO",2011-12-09T00:11:53,es,-1
1.44928E+17,jesusmarana,"Curiosidad del insomne. Rajoy pide poder de bloqueo sobre fondo de rescate. Si no se lo dan, ¿sería fracaso suyo, de ZP o de los dos?",2011-12-09T00:53:15,es,-1
1.44948E+17,davidbisbal,"http://t.co/9LcJhqsb os dejo con las fotos del concierto de Palma de Mallorca, veréis que visita de lujo he recibido esta noche...",2011-12-09T02:14:39,es,1
1.44962E+17,javiercasqueiro,".@paugasol hace dos días:""Muchos rumores estos días... Yo me centro en el trabajo diario y en la ilusión de volver a jugar con mi equipo!”",2011-12-09T03:08:46,es,1
1.45027E+17,sanchez_sonia,Resumen de la larga y agria noche en Bruselas: pacto fiscal sin Reino Unido y otros http://t.co/Kgw6ZHwX by @basteiro #euco,2011-12-09T07:28:45,es,-1
1.45029E+17,sevillajordi,"Me falta información para valorar la reforma d la UE aprobada esta noche. Espero q ""nuevo"" euro no solo tenga cruz sino también, cara.",2011-12-09T07:36:55,es,0
1.45031E+17,sevillajordi,"Después d comprometerlo en conversaciones internacionales, quiero saber como va Rajoy a recortar los 30.000 m d euros de déficit en 2012.",2011-12-09T07:44:44,es,0
1.45033E+17,pedroj_ramirez,Bdías. Que el Reino Unido se quede fuera indica que los paises del euro han dado un paso clave en la buena dirección de la Unión Fiscal.,2011-12-09T07:51:32,es,1
1.45033E+17,pedroj_ramirez,"Rajoy actuó ayer por primera vez como jefe de Gobierno y entró en Europa pisando fuerte, prometiendo y exigiendo. Lo mismo que hizo Aznar.",2011-12-09T07:53:29,es,1
1.45051E+17,sanchez_sonia,Última entrada de #ZP al Consejo UE. Sonriente #euco,2011-12-09T09:04:00,es,1
1.45056E+17,ristomejide,"Intentando llegar a un pacto con los virus para que depongan las armas y su actitud. 
Inmunidad a cambio de inmunidad.",2011-12-09T09:25:03,es,0
1.45059E+17,AlexdelaIglesia,"A la ofensa, oídos sordos. Es jodido cuando te arrancan la mandíbula de un zarpazo #malditosorcos",2011-12-09T09:35:34,es,-1
1.45065E+17,mariviromero,Ahora??? #toolate ....Zapatero ofrece rigor en nombre de Rajoy para recobrar peso en la UE http://t.co/IgiEjbrU,2011-12-09T10:00:50,es,1
1.45067E+17,mariviromero,";-)))) RT @ceslava: @mariviromero @verescreer gracias, aún faltan unos días pero no sé si tendré tiempo de hacer algo para celebrarlo",2011-12-09T10:09:20,es,0
1.45073E+17,jesusmarana,RT: “@ojomagico: Un periodista obtiene el documento que explica a qué tiene miedo el Reino Unido. http://t.co/crxjc6dp”,2011-12-09T10:29:33,es,-1
1.45078E+17,carlos__alsina,RT @sanchez_sonia Papelón #ZP entre el chipriota y el irlandés sin traductores y sin poder hablar. En adelante el papelón será de Rajoy,2011-12-09T10:51:45,es,-1
1.45082E+17,sanchez_sonia,"Merkel, Sarko y Barroso charlando en pie. Cameron sentado solo con cara de enfado #euco",2011-12-09T11:08:46,es,-1
1.45086E+17,Ignacos,Encontrado nuevo zulo con explosivos en el País Vasco. Mientras ETA exista el camino es seguir combatiéndola.,2011-12-09T11:23:42,es,-1
1.45093E+17,mariviromero,";-))) RT @JuvenalSoto: @mariviromero Con tu permiso, me sumo a ese #FF para @borissoler",2011-12-09T11:51:00,es,1
1.45102E+17,germanyanke,#FF a @Latanace y @RaquelMartos porque son las reinas del mundo (y del mío).,2011-12-09T12:27:42,es,1
1.45104E+17,Tonicanto1,Jajajaja! Me río por no llorar!! RT @xipirona @Tonicanto1 en Cuba no hay una dictadura,2011-12-09T12:33:17,es,-1
1.45105E+17,germanyanke,#FF para @ElenaWilson2. Ella ya sabe...,2011-12-09T12:37:03,es,1
1.45112E+17,Tonicanto1,Increíble  q aún exista gente que defienda el régimen cubano.Este verano en Cuba no oí a nadie hacerlo!Esa izquierda trasnochada española...,2011-12-09T13:04:15,es,-1
1.45118E+17,pedroj_ramirez,Lo pasamos muy bien “@MaEugeniaLopez: @LidiaSanzPerez Te recomiendo que no le falles. Es un lujo saludarle en persona. http://t.co/3X342H79”,2011-12-09T13:29:52,es,1
