data_lemmatized,sentiment
verdad preferira ser creyente escptico tener fe incredulidad demasiar analtico,0
madre hablar seor plano inmaterial comentarle querer cortar pelar,-1
gracia beso rt dar pa cumpleaos jeje cont,1
hartar,-1
beso amigar ver friday,1
explosionar pequeo artefacto juntar estadio olmpico cartujo ocultar jardinero,-1
pedir izquierdo discutir diferenciar casar enterar casar puerta abrir,-1
bueno dar oeoeoeoeoeoeoe share ayer td enhorabuenaas todoss,1
rt seguir llenar mapa entidad donar juguete nuevo usar conocer milisegundo lug,1
ir ateneo valencia donar sangrar maratn organizar ser,1
discurso polticos profesionalesse tratar empatia ponerse piel escuchar,1
rosa dez acepto sumir diputar casco haba rechazar critic hacer erc iu icv bng,0
christiane amanpour volver hacer saber hacer mejor informacin internacional,1
maana casi todo espaa aviso viento fuerte dejar mapa aviso aemet viernes,-1
hoy inaugurar renovacin metro cuadrar calle robledo chavela,1
interesante tribuna proyectar credibilidad partir,1
medalla cermi mrito constitucional luis cayo presidente agradecer labor aos gobernar zapatero,1
info incorrecto crisis golpear terrat liquidez tras afrontar erar,-1
mandar nimos david villa to espectacular sentir alma lesionar tan fuertemente forzar,1
si democrata radical condenar eta,-1
enhorabuena rt mucho gracia nimos ayudar seguir crecer,1
condenar todo formar autoritarismo liberal lección justo,-1
constar amaiur upyd poder deber tener grupo parlamentario creer jurista congreso higinico polticamente,1
encantar restaurante restaurante portofino,1
bigote ir declarar slo decir nunca regalar traje camps costa campo betoret sentir anterior,0
tomar gmez explicar pleno jugar nios llamar jenga entender coser toms,-1
bueno parejo rt gran promesa,1
carta corresponsal espaa reclamar mejor atencin medio comunicacin,-1
esperar tratamiento,-1
romper reglar perdonar rpido besar despacio amar miedo riete q doler reconocer obsesionar,1
jejeje esoo besar rt holaa hacer llamar cont,1
hora d q rena mesar psoe desmarcar pp defender q grupo anticipar d q vendr,0
mikel laboa arrancar alma escupir vomitar sapo,-1
ser grupo parlamentario legislatura discrepar exclusin repartir ser diputar leal rasar,0
rubalcaba esperar discursar rajoy debatir investidura ir ser hora decir ir hacer,-1
intransigencia si ests conmigo ests parar pensar opción sino cincar cien,-1
reunin mesar congreso convocar tardar retrasar hora,-1
recordar rafael len quedo labor potica cuidar edición impulsar cultura mlaga olvidarn,1
debera explicar gallardn qu pag euro urdangarin ayudar perfilar lema olmpico,-1
alertar viento huracanado cenar empresa cantar himno bob esponjar,-1
t trabajar ayudar perfilar lema urdangarin,-1
placer gracia jornada direccin campaas electoral,1
aun cerrar asunto padre rt notar faltar hoy,-1
rt entregar armar entregar pedir perdn vctimas slo entonces hablar,-1
si acabar confirmarmelo psoe decir q informar infumable,-1
cobrar ecologista pedir dimisin felipe gonzlez ausencia do consejo doana,-1
designar oficialmente javier arenar candidato junto ir,1
esperar psoe poner cantar temer amaiur favor pronto empezar ser claro si,-1
falto respetar insultar juez casar erar decir est ser manipular,-1
grande pablar moto hacer pasar bien programar,1
poder pegar milisegundo perro parecer peluchesii jajajja,1
mesar contar prometer constitucin diputar navarro amaiur villalobos pp trucar servir,-1
rajoy hablar tomar medir grato decir seincumple promesa,-1
encantar i rated mad men,1
vestir parecer ambiguo decir q llevar membrete oficial,-1
amaiur dar versin errekondo amaiur decisin ser exclusivamente polticala basar frgil,0
primero solicitud recibir enviar especie entrar acceder evento,1
amor arte rt enhorabuena hacer bueno contratar misin,1
amaiur cumplir requisito tendr grupo parlamentario,-1
gracia x amor felicitación feliz navidad querer muerte,1
rajoy cumplir dficit recorte impopular cumplir ciudadano siquiera nombrar mercar ciudadano,-1
formar convertir cesar violencia eta irreversible derecho tambin poltica congreso,-1
rusia tambin chino proponer condenar sirio onu fin,-1
xq socialista retrasar reunin mesar congreso necesitar consultar jefatura x pegar telfono,-1
banco financiar bce comprar bono proporcionar parecer mal negociose fortaleceny crdito economa real,0
ir ucm charlar rato ver si pasar bien,1
avisar q consejo ministro poder llevar novedad tornar vallar caidos atento,1
nuevo versin pensamiento marxista groucho marx si gustar informar juridico,0
realmente polticos temer polticos usar redar social creer,0
interesante charlar salom berrocal prctica dato,1
an saber trminos indultar ver si gobernar contar pronto poder ver cundir poder salir miguel,-1
correr rumor d q ministro d economa ir ser luis garicano catedrtico london school desmentir saber,-1
gobernar indultar monte alegrar,1
si alguien quedo claro adems rajoy sentar amaiur libertaddigitalcomnacional ir,-1
gobernar indultar penar preso comn milisegundo antiguar espaa,-1
poblacin espaola estanco,-1
ser placer mj emocion dentro ir firmar librar,1
gran homenaje gran lina morgan acabar ver revistar,1
partir leyenda ir felcidades columna qu recuerdo tan bueno,1
exagerar venir ir si importar llevar solo forrar andar mal espalda,0
bueno noticiar rt ﻿1 concertar poder sacar camara cont,-1
besar do genial rt increible cerrar girar hijo cont,1
gracia amigar abrazar rt excelente concertar veracruz,1
gracia besazo rt hacer dia noche mesgracias excelente concertar,1
hoy tocar disfutar amigar,1
amaiur presentar recurso mesar decir hacer interpretacin arbitrario discrecional ciento necesario,-1
prenavideo slo dirigir solvencia sino adems servir copar inslita habilidad palabra,1
dejar fotito boto nuevo listo maana,1
existir razn generalitat alegar problema financiero pagar nminas explicar,0
prox veracruz gracia,1
bueno columna elpas recomer,1
rt zapatero ganar euro consejero expresidente,1
callar claudio coello esquinar goya manifestacin facha patrio justicia revolucin,-1
abrazote,1
cenar navidad pp marratx compaeros siempre compartir rato junto miguel ramis rbosch,1
despus visitarme familia especial sobrino daniela dormir ver reportaje grande flamenco enrique morente,1
bueno noche familia maana disfrutar sbado,1
ir igual q hacer crisis tequila zedillo mandar situacin similar rajoy ahora,-1
dar premiar declamar malamente quevedo gracia,1
positivo,1
rumania blgica gracia visitar mlaga,1
as rt ignorancia contrario libertar,0
cenar berln interesantsima conocer posicin empresario importante podramos entendernosellos ver crisis,1
curiosidad insomne si alguien conoca operación irregular urdangarin obligar denunciarlas,-1
ahora rumbo mxico feliz teleton abrazar gracia colombia,1
recordademos obviar si empresa demandar crecimiento emplear ningn preciar,-1
grupo radical izquierdo mandar balar monti esperar izquierdo caer tentacin violencia,-1
historia positivo dar bueno dar marroqu devolvi dcimos protagonizar anunciar cocacola,1
ver respuesta derecho recorte social q preparar ir ser t callar socialista gran argumentar,-1
hoy cerrar jornada cambiar emplear granar eco gran discursar javier arenar propuesta esperanzar,1
ayto madrid volver trasladar estacionar d medicin campar seguir maquillar dato d,-1
arguiano dieta cerdo salvo milisegundo vida penicilina investigador experimento ratn mejor amigar hombre,1
tutiteando flipboard,1
urdangarn pillar sorpresa casar real trat poner asunto orden,0
sevilla ratificar condicin d liderar maana neymar hara disfrutar,1
verdad sbado tardar romper mucho parejo perder mas paraguas si llover,-1
trabajar injerencia polticas econmicas ningn tipo total libertar afirmar,1
﻿1 premiar fotografa xii edicin premio cultura extremadura minerva mateos,1
desmontar estantera q acabar montar congreso psc ser triunfar total c chacn candidato,1
merito civicomedalla contitucional postuma javier pradera,1
pasion navidea dentro semana enseare mio figurar centímetro beso,1
xii edicin premio cultura extremadura galardn chojn,1
esperar tan prontocrisis politica iraksegunda forzar politica abandonar colaboraciona dias retirar tropa us,-1
tomar noto recomendación hacisme bajar pages sincronizar i cloud probar algn recomendar gracia,1
golazo gran jugar decir maria cristianar qu hacer bara,1
hbil callejn merecer gol madrid merecer ir ganar do,0
enhorabuena madridista amigospara sevilla malo suerte pq jugar bien aunq casilla cr mquinas,1
decir maria gracia magnfico madrid menos bara,1
heredar rajoy encuestar metroscopia elpais pesimismo ciudadano opinin recortesamaiur urdangarin,-1
golpe d autoridad madruid pizjuan,1
laboratorio seriar cantabria q elaborar crema baba d caracol q usar postquimio,1
mirar aqu est videocaptulo mlaga gustar,1
mucho gracia todo felicitación fondo alma gracia obrigado,1
domingo vestir amanecer precioso besar judith corazn t saber dems feliz domingo,1
convulsionar marcar todo vida via,-1
abces nios sufrir bronquiolitis,-1
afectar holgar piloto iberio podrn reclamar devolucin billete segn fuci,1
animar participarus animar participarhi,1
menos mal k ayer ver futbol seriar d hoy d bromar,0
marcelino iglesia poltica vida hacer falto trabajar suerte,1
comit regional psm psoe trabajar futuro mejor,1
chico cantera,1
morir vclav havel referenciar moral izquierdo europeo resisti malo momento abandon ideal bueno,-1
dinar nadal gent gran marratx milisegundo personar luchar todo vida darle mejor hijo,1
vaclav havel dejar poltico forzar moral reivindicador sociedad civil abusar,-1
despus probar maana pequea roturar fibra gradar esperar volver cuanto saludo tod,-1
recordar vaclav havel ex presidente checo gran dramaturgo,1
rajoy nuevo comisario mercar presentar maana carta bce programar gobernar ajusterecortesprecariedadbanco malo,-1
campaa hablar lneas rojo gastar social impuesto harn contrario escudndose dficit amenazar miedo,-1
poltica exterior acabar gesto decir merkozy apagar luz afganistn si ver sahara palestino,-1
gracia carmen socialista andaluz estaos feliz catalán queris tierra respetis,1
maana tribuna homenaje hombre justar espritu franco all valiente anticomunismo,1
ver gentetve feliz ayudar recibir redar social q permitir encontrar perroel poder twitter,1
campaagrin prometer dar millón prstamos pyme partir enero,1
patronato turismo recoger juguete nios ingresar materno,1
recorte partir gobernar recortar investigacin universitario,-1
ja mientras leer echar tele anunciar nintendodebo mirar tambin bajar cama,1
infrmate bien sr est bien criticar beneficio si luego haz mismo,-1
tentación caer resistir leer creer caer fijar,-1
graciaas verdad cumpleaos mas bueno anoche pedazo fiesta regalar gaditano cont,1
bien vestir temer lasexta vislumbrar as maestro,1
ir dia familiamaravilloso gracia,1
amigo llegar tardar comenzar cirque du soleil puerta tomar entrar entrar decir esperar perder minuto,-1
qu chollo hijo hoy hijo alumno liceo francs empezar leer incluso cenar,1
rt morir apualada propietario zapatero banyoles,-1
ultimar esforzar ir mexico,1
noche final voz mxico perder abrazoo,1
digital recoger premiar conceder asaja ciudad real enhorabuena,1
bueno noche followercetesseguiremos tuiteando garbo semana venir,1
tocar sr don oscar ayudenle conseguir sueo,1
rajoy desgranar hoy congreso catlogo compromiso crisis ir,1
queris saber cuanto sabis sortear navidad aqu podis comprobarlo ir costar ganarme,1
gracia amigar abrazar maestro,1
miniempleos minipresupuestos mini sanidad minieducacin pblicas miniimpuestos rico macro beneficio macroespeculacin,-1
placer charlar ave quico catalnpresidente levanteejemplo luchar poco medio bipartidismo madbara,1
mesar volver rechazar peticin amaiur entender contrario puro coherencia,0
si rey saba debera haberlo denunciar,-1
morir kim jongil legar pase milisegundo pobre mundo segundo bombo atmica ahora venir hijo pobre corear,-1
urdangarin gan concursar vispera ste presentar dira helenio herrero ganar partir bajarse autobs,-1
seguir entender patxi lopez salir criticar decisin amaiur partir votar abstener,-1
mesar congreso rechazar recurso amaiur,-1
cie salir bucle,-1
enviar ue seal confianza promesa reformar,1
gallardon elvira rodriguez besar pasillo congreso levantar casi tanto expectacion si ministro,1
noticiar descombacantes est disponible,1
milisegundo baby,1
punto iniciarse sesin investidura rajoy mxima expectacin jornada histrica,1
sabino cuadro diputar amaiur navarro faltar prometer constitucin diputar gritar dinero,-1
tras numerito amaiur sabino cuadro tena llamar subir rajoy tribuna seguir conseguir,-1
prioridad gobernar detener paroestimular crecimiento economico acelerar creacin emplear,1
importar espaa recuperar espaciar tras crisis,0
rajoy querer necesitar dialogar principal caracterstica estilar nuevo gobernar,1
decir empresa familia estn supervit verdad justificar recortar mill milisegundo ajustar,-1
enorme fortaleza deber ser consciente,1
partir deiscurso confianza espaoles creer ser interesante cuenta sino complicidad,1
presentar entrar euro precedente hacer bien haba hacer cada momento primero aplauso,1
premiso reformar administración pblicas administracin competencia,1
rajoy anunciar decretar ley prroga presupuestario actualizacin pensionar,0
ahora decepcionar poco concrecin medir rajoy proponer salir difcil situacin vivir,-1
rajoy anunciar nico compromiso aumentar gastar actualizacin poder adquisitivo pensionar partir,1
deuda,-1
rajoy har drstica reduccin sector pblico tasar cero resposicin supresin d organismo pblicos gastar corriente,-1
reformar laboral recibir ideo sindicato enero aprobar decretar marzo,0
rajoy dar exención fiscal contratacin ﻿1 trabajador ayudar creacin emplear,1
mercar laboral teletrabajo racionalizacin horario conciliacin igualdad hombremujer plan emplear juvenil,1
plan emplear juvenil reformar formacin profesional,1
apoyar contratacin jvenes bonificacin segouridad social ﻿1 ao ir,1
