data_lemmatized,sentiment
well sit on the grind on time but wait for a gateagain,-1
airport snow removal method keep up the good work folks this be where cessnas become s,1
no i need you guy to not over book plan its not a concern i will just travel with someone else move forward,-1
a measly ecertificate be not how you appreciate loyal customers after they wait hrs on the tarmac during ua,-1
when will email addressusername signon be available its be a while,-1
thank you for that be i able to claim any interim expense or be the cost of the stuff up on me,1
rude rude,-1
why can not i get a board pass for my austrian airlines codeshare flight rebook incls a hour layover amp i be stick outside sec,-1
i receive on other flight truly break guitars,-1
just fly to pay from a third suitcase which do not even make it on the plane besides for the impolite service,-1
my bag be still in colo spring i be disable and have to search an unfamiliar airport and look for my bag not a good outcome,-1
shame that there be no flex to ticket transfer rule even call from neurosurgery icu be not enough,-1
no denver say they do not handle baggage that make it to colo spring they give me an number to call no help there either,-1
you guy need some serious train in customer service too many better options to put up with the way you guy handle ur mistake,-1
once he find out we have a problem he avoid me like the plague be tell we can not find a supervisor,-1
zccu cancel flight flight h in advance need connect flight reschedule so the link be not help help gf wait months to see me,-1
i will not be fly you again,-1
in addition my first flight be delay an hour and i be arrive at my destination hrs late flight,-1
cancel flight our flight do not rebook us on add flight now have to drive from a denver to kcthanks,0
your announcement for pre board only address mobility my disability require me to travel with a lot of stuff do i preboard,0
i fly unite last month and the experience be awesome,1
our travel book thru unite group dept okc ticket agent less than will to help with our connection in lax,-1
v upset with your disability service when i tell one of your employees i be carry medical equipment she be very rude,-1
thnx for quick reply but do not think you can assist our intl grp will be put to considerable inconvenience today,-1
wont transfer flight ticket to accompany an yr old who be active military mom have to have emergency brain surgery wow,-1
weeks late flightr and i still have not receive my miles from the mileageplus gift card starbucks card i hand over,-1
not yet i complain about the guy who check my luggage in as he be throw the bag around unfortunate coincidence i hope,-1
okc ticket agent roger mclarrensp less than helpful with our intl group travel problems cant find a supervisor for help,-1
mobile apps need construction from the grind up for each os category its expensive to get right,-1
another fail for the unite ticket agents in okc less than helpful and could care less about our problems american here we come,-1
which also have work wc in coach good thing this bird land ahead of schedule i have to use the wc stat,1
the os be not control by me but rather app be new,0
i just send an email to customer care tell them i may have to break up with you cryingface i sincerely hope they can help me,-1
silly i be fly delta today your unite club staff and attendants be surly and unhelpful and always seem bother by pesky folk,-1
